time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-10-07T22:26:38.840Z,-12.097,166.641,35,5.6,mb,51,32.6,,0.81,us,usp000h2ge,2014-11-07T01:39:53.333Z,"Santa Cruz Islands",earthquake
2009-10-07T22:29:18.660Z,-11.507,166.03,35,5.5,mb,87,44.9,,0.78,us,usp000h2gf,2014-11-07T01:39:53.337Z,"Santa Cruz Islands",earthquake
2009-10-07T22:50:15.780Z,-12.39,166.086,21,6.8,mwc,74,34.8,,0.92,us,usp000h2gj,2015-02-12T22:02:35.551Z,"Santa Cruz Islands",earthquake
2009-10-07T23:13:48.160Z,-13.093,166.497,31.1,7.4,mwc,314,20.2,,0.96,us,usp000h2gr,2015-02-12T20:48:20.403Z,"Vanuatu",earthquake
2009-10-07T23:23:28.480Z,-12.564,165.957,35.6,5.5,mb,55,59.1,,0.99,us,usp000h2gt,2014-11-07T01:39:53.487Z,"Santa Cruz Islands",earthquake
2009-10-07T23:48:52.900Z,-13.538,166.399,34.3,5.7,mb,159,21.2,,0.84,us,usp000h2h1,2015-02-12T22:42:25.943Z,"Vanuatu",earthquake
2009-10-07T23:54:16.420Z,-13.235,166.356,35,5.8,mb,125,22.6,,1.01,us,usp000h2h2,2015-02-12T21:45:38.363Z,"Vanuatu",earthquake
2009-10-08T01:59:19.840Z,-11.898,165.96,35,5.9,mb,125,47.1,,1.02,us,usp000h2hu,2015-02-12T21:19:25.410Z,"Santa Cruz Islands",earthquake
2009-10-08T02:12:39.080Z,-11.66,166.177,35,5.8,mb,218,28.4,,0.79,us,usp000h2hw,2015-02-12T21:22:44.024Z,"Santa Cruz Islands",earthquake
2009-10-08T08:28:47.970Z,-13.298,165.91,35,6.8,mwc,174,30.2,,1.45,us,usp000h2js,2015-02-12T22:04:20.680Z,"Vanuatu",earthquake
2009-10-08T08:34:36.960Z,-12.237,166.489,35,6,mb,193,30.4,,1.18,us,usp000h2jt,2015-02-12T21:00:46.979Z,"Santa Cruz Islands",earthquake
2009-10-08T10:11:07.460Z,-11.263,165.819,44.7,6.1,mwc,114,60.8,,0.91,us,usp000h2jy,2015-02-12T23:19:45.239Z,"Santa Cruz Islands",earthquake
2009-10-08T21:16:13.850Z,-12.912,166.314,35,6,mwc,178,27.8,,1.13,us,usp000h2m8,2015-02-12T23:29:01.174Z,"Santa Cruz Islands",earthquake
2009-10-08T23:35:43.880Z,-12.4,166.696,35,5.7,mwb,206,48.8,,0.99,us,usp000h2mh,2015-02-12T20:21:34.035Z,"Santa Cruz Islands",earthquake
2009-10-09T07:33:28.030Z,-13.232,166.282,35,5.6,mwc,82,51.5,,1.1,us,usp000h2na,2015-02-12T21:50:16.934Z,"Vanuatu",earthquake
2009-10-09T09:14:42.300Z,-11.715,165.978,35,5.6,mwc,72,54.5,,1.09,us,usp000h2ne,2015-02-12T20:55:54.935Z,"Santa Cruz Islands",earthquake
2009-10-09T13:12:32.220Z,-13.357,166.503,35,5.6,mwc,122,44.1,,1.08,us,usp000h2nn,2015-02-12T23:18:34.998Z,"Vanuatu",earthquake
2009-10-09T22:49:54.090Z,-9.027,157.959,10,5.6,mwb,256,18.1,,1.11,us,usp000h2p8,2015-02-12T20:18:23.155Z,"Solomon Islands",earthquake
2009-10-10T14:25:15.780Z,-14.117,166.691,35,5.8,mwc,174,27.7,,1.19,us,usp000h2pv,2015-02-12T20:37:00.274Z,"Vanuatu",earthquake
2009-10-10T15:26:19.760Z,-24.941,-70.684,20.2,5.6,mwc,134,110.1,,1.24,us,usp000h2q2,2015-02-12T22:13:50.506Z,"near the coast of Antofagasta, Chile",earthquake
2009-10-10T19:41:24.270Z,-15.66,-173.063,13,5.9,mwc,320,44.8,,1.09,us,usp000h2qf,2015-02-12T22:56:45.400Z,"Tonga",earthquake
2009-10-10T21:24:38.530Z,47.851,152.455,112,6,mwb,512,14,,0.86,us,usp000h2qg,2015-02-12T22:31:31.774Z,"Kuril Islands",earthquake
2009-10-11T03:12:13.470Z,-22,170.248,10,6,mwc,198,21.3,,0.98,us,usp000h2qx,2015-02-12T22:32:10.880Z,"southeast of the Loyalty Islands",earthquake
2009-10-11T04:47:51.490Z,-13.003,166.116,44.8,5.7,mwc,125,27.7,,1.05,us,usp000h2r2,2015-02-12T21:08:53.904Z,"Vanuatu",earthquake
2009-10-12T03:15:47.280Z,-17.099,66.688,10,6.2,mwc,344,37.8,,0.95,us,usp000h2sy,2015-02-12T23:27:43.308Z,"Mauritius - Reunion region",earthquake
2009-10-12T09:37:21.480Z,-12.414,166.498,42,6.2,mwc,230,28.6,,1.24,us,usp000h2t6,2015-02-12T22:27:58.465Z,"Santa Cruz Islands",earthquake
2009-10-12T12:44:38.570Z,-11.682,166.348,42,5.5,mwb,106,42.5,,1.18,us,usp000h2te,2015-02-11T17:19:13.000Z,"Santa Cruz Islands",earthquake
2009-10-12T20:59:38.120Z,-14.075,166.253,35,5.7,mwb,87,30.4,,1.28,us,usp000h2ts,2015-02-12T21:53:48.162Z,"Vanuatu",earthquake
2009-10-13T05:37:23.690Z,52.754,-166.997,24,6.5,mwc,485,47.1,,0.92,us,usp000h2u7,2015-02-12T20:19:50.902Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2009-10-13T10:15:13.400Z,44.578,149.129,40,5.7,mwc,364,60.8,,0.75,us,usp000h2vq,2015-02-12T20:59:18.309Z,"Kuril Islands",earthquake
2009-10-13T11:38:05.310Z,2.93,128.232,32,6,mwc,207,28.6,,1.02,us,usp000h2w0,2015-02-12T22:16:57.745Z,"Halmahera, Indonesia",earthquake
2009-10-13T20:21:53.200Z,52.604,-167.118,14,6.4,mwc,445,50.3,,1.17,us,usp000h2wq,2015-02-12T20:42:06.448Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2009-10-14T18:00:21.770Z,-14.91,-174.823,10,6.3,mwc,163,36.9,,1.17,us,usp000h2yb,2015-02-12T23:34:40.095Z,"Samoa Islands region",earthquake
2009-10-15T00:13:33.080Z,52.853,-166.75,20,5.5,mwc,310,89.5,,1,us,usp000h2yn,2015-02-11T17:19:14.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2009-10-15T03:34:28.360Z,1.111,-85.322,10,5.5,mwc,70,70.9,,1.35,us,usp000h2za,2015-02-11T17:19:14.000Z,"off the coast of Ecuador",earthquake
2009-10-15T12:11:16.410Z,-3.058,139.539,105.7,6,mwc,172,19.8,,0.79,us,usp000h30d,2015-02-12T22:56:39.715Z,"Papua, Indonesia",earthquake
2009-10-15T17:48:21.890Z,3.272,-103.823,10,6,mwc,305,33.7,,0.96,us,usp000h30q,2015-02-12T21:10:29.162Z,"Galapagos Triple Junction region",earthquake
2009-10-15T18:33:36.680Z,-3.615,123.16,17.1,5.7,mwc,216,36.7,,1.02,us,usp000h30u,2015-02-12T23:03:13.064Z,"Sulawesi, Indonesia",earthquake
2009-10-16T09:52:50.830Z,-6.534,105.223,38,6.1,mwc,388,15.2,,1.02,us,usp000h325,2015-02-11T17:19:14.000Z,"Sunda Strait, Indonesia",earthquake
2009-10-16T09:52:52.000Z,-6.574,105.199,50,6.1,mw,,,,,iscgem,iscgem13859068,2015-02-12T21:40:30.755Z,"Sunda Strait, Indonesia",earthquake
2009-10-17T10:45:26.650Z,-16.365,-171.987,10,5.7,mwc,254,50.6,,0.76,us,usp000h33j,2015-02-12T22:21:18.654Z,"Samoa Islands region",earthquake
2009-10-17T13:18:40.440Z,-13.015,166.417,35,5.6,mwc,93,66.2,,1.4,us,usp000h33n,2015-02-12T22:58:23.977Z,"Vanuatu",earthquake
2009-10-18T08:23:25.810Z,-3.651,123.203,20.9,5.6,mwb,201,36.8,,0.87,us,usp000h34f,2015-02-11T17:19:14.000Z,"Sulawesi, Indonesia",earthquake
2009-10-18T08:26:14.560Z,-3.629,123.247,22.3,5.5,mwc,119,36.9,,0.95,us,usp000h34g,2015-02-11T17:19:14.000Z,"Sulawesi, Indonesia",earthquake
2009-10-18T23:50:10.540Z,13.704,120.655,155.6,5.7,mwc,186,18.2,,0.99,us,usp000h35d,2015-02-12T23:29:29.925Z,"Mindoro, Philippines",earthquake
2009-10-19T07:41:38.240Z,-15.437,-172.976,10,5.8,mwc,246,51.4,,0.93,us,usp000h35r,2015-02-12T21:26:00.649Z,"Samoa Islands region",earthquake
2009-10-19T22:49:38.000Z,-15.344,-172.074,18,6,mw,,,,,iscgem,iscgem13908868,2015-02-12T21:17:01.201Z,"Samoa Islands region",earthquake
2009-10-19T22:49:38.410Z,-15.36,-172.264,18,6,mwc,471,21.2,,0.92,us,usp000h36d,2015-02-11T17:19:14.000Z,"Samoa Islands region",earthquake
2009-10-22T00:51:39.210Z,6.729,-82.579,18,6,mwc,294,56.4,,1.19,us,usp000h38g,2015-02-11T17:19:14.000Z,"south of Panama",earthquake
2009-10-22T00:51:40.000Z,6.742,-82.696,20,6,mw,,,,,iscgem,iscgem13876684,2015-02-12T21:18:37.643Z,"south of Panama",earthquake
2009-10-22T19:51:27.520Z,36.517,70.95,185.9,6.2,mwb,395,16.2,,0.84,us,usp000h39a,2015-02-12T23:12:35.432Z,"Hindu Kush region, Afghanistan",earthquake
2009-10-23T11:15:25.430Z,-0.844,134.133,15,5.8,mwc,224,20.6,,0.84,us,usp000h3aj,2015-02-12T23:39:40.548Z,"near the north coast of Papua, Indonesia",earthquake
2009-10-23T15:14:13.060Z,-12.196,166.047,31.1,6,mwc,129,32.6,,0.97,us,usp000h3at,2015-02-12T21:48:30.917Z,"Santa Cruz Islands",earthquake
2009-10-24T14:40:43.720Z,-6.133,130.385,130,6.9,mwc,397,11,,0.81,us,usp000h3c5,2015-02-12T22:26:09.785Z,"Banda Sea",earthquake
2009-10-24T20:54:50.840Z,-9.896,118.793,35,5.6,mwc,183,37,,1.23,us,usp000h3cc,2015-02-12T20:50:00.390Z,"Sumbawa region, Indonesia",earthquake
2009-10-25T07:53:52.150Z,-23.091,-179.205,417.9,6,mwc,337,24.8,,0.81,us,usp000h3cv,2015-02-12T20:18:09.416Z,"south of the Fiji Islands",earthquake
2009-10-25T17:47:49.390Z,29.566,63.879,125.3,5.6,mwb,186,26.1,,1.08,us,usp000h3da,2015-02-12T22:46:09.585Z,"western Afghanistan",earthquake
2009-10-27T00:04:46.230Z,-59.955,-65.163,10,6,mwc,192,30.1,,1.11,us,usp000h3er,2015-02-12T20:30:02.734Z,"Drake Passage",earthquake
2009-10-28T23:56:40.140Z,-15.794,-173.388,10,5.5,mwc,282,44.8,,0.9,us,usp000h3h9,2015-02-12T20:14:11.191Z,"Tonga",earthquake
2009-10-29T10:52:56.470Z,18.911,-95.538,16.4,5.7,mwc,312,31.9,,1.03,us,usp000h3hu,2015-02-12T21:29:46.079Z,"offshore Veracruz, Mexico",earthquake
2009-10-29T17:44:32.060Z,36.391,70.722,210,6.2,mwc,372,15.5,,0.99,us,usp000h3j7,2015-02-12T21:28:06.615Z,"Hindu Kush region, Afghanistan",earthquake
2009-10-30T07:03:39.120Z,29.218,129.782,34,6.8,mwc,424,21.4,,1.02,us,usp000h3jp,2015-02-12T20:53:34.712Z,"Ryukyu Islands, Japan",earthquake
2009-10-31T19:09:51.580Z,-11.376,166.376,133.9,5.9,mwc,334,23.6,,0.86,us,usp000h3m9,2015-02-12T21:25:37.638Z,"Santa Cruz Islands",earthquake
2009-11-01T21:28:58.940Z,-15.505,-173.753,105,5.8,mwc,231,44.9,,0.68,us,usp000h3na,2015-02-12T21:12:44.004Z,"Tonga",earthquake
2009-11-02T10:47:13.240Z,-24.121,-175.173,9,6.2,mwb,432,19.9,,0.8,us,usp000h3nu,2015-02-12T22:51:48.635Z,"south of Tonga",earthquake
2009-11-03T05:25:08.130Z,37.504,20.491,10,5.8,mwc,281,36.3,,1.17,us,usp000h3pp,2015-02-12T20:32:11.083Z,"Ionian Sea",earthquake
2009-11-04T06:21:46.890Z,7.089,126.575,116,5.5,mwb,131,19.7,,0.91,us,usp000h3qu,2015-02-11T17:19:14.000Z,"Mindanao, Philippines",earthquake
2009-11-04T18:41:43.100Z,36.155,-33.878,2,5.9,mwc,388,26.2,,0.9,us,usp000h3r6,2015-02-12T23:25:32.761Z,"Azores Islands region",earthquake
2009-11-05T07:12:32.440Z,12.108,45.907,10,5.6,mwc,157,25.4,,1.08,us,usp000h3rz,2015-02-12T23:35:57.421Z,"near the coast of Yemen",earthquake
2009-11-05T09:32:00.000Z,23.731,120.744,18,5.6,,,,,,atlas,atlas20091105093200,2015-02-04T09:50:12.384Z,"Taiwan",earthquake
2009-11-05T09:32:56.560Z,23.731,120.744,18,5.6,mwb,217,22.8,,0.88,us,usp000h3s7,2015-02-12T21:35:17.561Z,"Taiwan",earthquake
2009-11-05T09:43:20.710Z,-52.292,160.703,10,6,mwc,80,36.8,,1.13,us,usp000h3s9,2015-02-12T21:21:35.166Z,"Macquarie Island region",earthquake
2009-11-06T08:49:52.150Z,-23.436,-64.465,5,5.5,mwb,319,31.7,,0.89,us,usp000h3t7,2015-02-11T17:19:15.000Z,"Salta, Argentina",earthquake
2009-11-07T20:08:46.290Z,29.49,86.008,5.7,5.5,mwc,244,17.8,,0.8,us,usp000h3uf,2015-02-12T23:24:59.764Z,"western Xizang",earthquake
2009-11-08T15:46:09.220Z,-16.008,167.993,179.4,5.5,mwb,98,50.4,,0.9,us,usp000h3v6,2015-02-11T17:19:15.000Z,"Vanuatu",earthquake
2009-11-08T19:41:43.360Z,-8.207,118.631,18,6.6,mwc,305,20.4,,1.03,us,usp000h3vc,2015-02-12T20:46:20.874Z,"Sumbawa region, Indonesia",earthquake
2009-11-08T20:35:21.430Z,6.7,60.263,10,5.6,mwc,111,56.4,,0.95,us,usp000h3vf,2015-02-12T21:34:42.189Z,"Carlsberg Ridge",earthquake
2009-11-09T00:21:38.940Z,-43.462,39.613,10,5.5,mwc,173,25.6,,1.06,us,usp000h3w0,2015-02-11T17:19:15.000Z,"Prince Edward Islands region",earthquake
2009-11-09T10:44:55.110Z,-17.239,178.331,595,7.3,mwc,430,15,,0.87,us,usp000h3wn,2015-02-12T21:17:58.802Z,"Fiji",earthquake
2009-11-09T16:02:41.090Z,-4.466,144.31,139.7,5.7,mwc,130,27.5,,0.75,us,usp000h3wz,2015-02-12T21:28:47.909Z,"near the north coast of New Guinea, Papua New Guinea",earthquake
2009-11-10T02:48:46.790Z,8.082,91.899,23,6,mwc,355,18.6,,0.84,us,usp000h3xe,2015-02-12T23:34:04.499Z,"Nicobar Islands, India region",earthquake
2009-11-11T13:48:19.000Z,9.372,125.597,25,5.7,mw,,,,,iscgem,iscgem13932170,2015-02-12T22:16:12.620Z,"Mindanao, Philippines",earthquake
2009-11-11T13:48:19.240Z,9.358,125.531,23.6,5.7,mwb,144,47.9,,1.06,us,usp000h3ys,2014-11-07T01:40:05.969Z,"Mindanao, Philippines",earthquake
2009-11-12T02:13:37.580Z,-20.979,-178.662,570.6,5.8,mwc,308,33,,1.01,us,usp000h3z2,2015-02-12T22:19:18.984Z,"Fiji region",earthquake
2009-11-13T03:05:57.220Z,-19.394,-70.321,27,6.5,mwc,390,17.7,,0.83,us,usp000h401,2015-02-12T22:37:29.222Z,"near the coast of Tarapaca, Chile",earthquake
2009-11-13T07:27:13.360Z,-17.917,-64.095,608,5.8,mwc,408,25.9,,0.8,us,usp000h408,2015-02-12T23:31:08.511Z,"Santa Cruz, Bolivia",earthquake
2009-11-14T09:50:45.510Z,-12.201,166.245,19.1,5.6,mwc,98,63.4,,1.07,us,usp000h41f,2015-02-12T21:30:26.447Z,"Santa Cruz Islands",earthquake
2009-11-14T19:44:29.930Z,-22.965,-66.641,220.4,6.2,mwc,427,21.2,,1.23,us,usp000h41w,2015-02-12T23:45:33.949Z,"Jujuy, Argentina",earthquake
2009-11-17T15:30:45.000Z,52.23,-131.4,11.5,6.5,mww,,,,,duputel,duputel200911171530a,2015-02-12T16:21:22.000Z,"Haida Gwaii, Canada",earthquake
2009-11-17T15:30:47.440Z,52.123,-131.395,17,6.6,mwc,388,26.6,,1.16,us,usp000h44s,2015-02-12T21:16:49.218Z,"Haida Gwaii, Canada",earthquake
2009-11-17T15:37:42.290Z,52.102,-131.572,10,5.8,mwc,226,68,,0.86,us,usp000h44t,2015-02-12T22:45:57.323Z,"Haida Gwaii, Canada",earthquake
2009-11-18T01:42:47.740Z,-53.965,6.484,10,5.5,mwc,107,34.6,,0.9,us,usp000h45f,2015-02-11T17:19:15.000Z,"Bouvet Island region",earthquake
2009-11-20T19:31:26.110Z,-0.18,-18.002,5,5.5,mwc,248,41.9,,0.78,us,usp000h48r,2015-02-11T17:19:15.000Z,"central Mid-Atlantic Ridge",earthquake
2009-11-22T07:48:20.610Z,-17.794,-178.425,522.6,6.4,mwb,394,17,,0.79,us,usp000h4ab,2015-02-12T22:36:20.241Z,"Fiji region",earthquake
2009-11-22T22:07:48.220Z,-39.634,-74.967,7,5.9,mwc,325,17.8,,0.9,us,usp000h4b2,2015-02-12T20:37:43.307Z,"off the coast of Los Lagos, Chile",earthquake
2009-11-22T22:47:27.480Z,-31.569,179.467,435.7,6.2,mwc,320,33.7,,1.01,us,usp000h4b3,2015-02-12T23:48:17.527Z,"Kermadec Islands region",earthquake
2009-11-23T06:08:39.600Z,18.083,-105.597,34.8,5.6,mwc,193,101.7,,1.05,us,usp000h4be,2015-02-12T22:08:40.990Z,"off the coast of Jalisco, Mexico",earthquake
2009-11-23T18:36:34.350Z,-12.616,166.251,35,5.7,mwc,106,45.6,,1.03,us,usp000h4bu,2015-02-12T22:51:00.741Z,"Santa Cruz Islands",earthquake
2009-11-24T12:47:15.000Z,-20.31,-173.6116,50.5,6.7,mww,,,,,duputel,duputel200911241247a,2015-02-12T16:21:22.000Z,"Tonga",earthquake
2009-11-24T12:47:15.660Z,-20.708,-174.035,18,6.8,mwc,459,15.6,,0.9,us,usp000h4cs,2015-02-12T23:36:07.247Z,"Tonga",earthquake
2009-11-24T13:04:22.790Z,-20.693,-174.01,10,5.6,mb,193,26.6,,1.15,us,usp000h4cu,2015-02-12T23:26:14.593Z,"Tonga",earthquake
2009-11-26T19:08:10.000Z,13.44,-89.84,56.8,5.9,mwc,,,,,gcmt,gcmt20091126190810,2015-02-11T17:19:15.000Z,"offshore El Salvador",earthquake
2009-11-26T19:08:11.360Z,13.514,-89.907,56.8,5.9,mwb,435,25.6,,1.48,us,usp000h4fa,2015-02-12T22:24:30.941Z,"offshore El Salvador",earthquake
2009-11-28T06:04:22.200Z,-10.403,118.885,15,6,mwc,306,30.1,,1.04,us,usp000h4gy,2015-02-12T21:22:41.144Z,"south of Sumbawa, Indonesia",earthquake
2009-11-28T09:21:17.980Z,-29.216,-177.018,28,6,mwc,314,25.8,,0.91,us,usp000h4ha,2015-02-12T22:36:41.139Z,"Kermadec Islands, New Zealand",earthquake
2009-11-28T18:10:20.630Z,5.326,126.288,38.8,6.1,mwc,221,24.4,,1.03,us,usp000h4hk,2015-02-12T23:21:29.936Z,"Mindanao, Philippines",earthquake
2009-11-29T12:29:37.840Z,0.415,126.083,68.6,5.5,mwc,126,36.9,,0.88,us,usp000h4jx,2015-02-11T17:19:16.000Z,"Molucca Sea",earthquake
2009-11-29T20:09:09.180Z,5.345,126.254,35,5.7,mwc,133,48,,0.93,us,usp000h4k9,2015-02-12T20:21:58.143Z,"Mindanao, Philippines",earthquake
2009-12-01T19:42:58.970Z,-17.077,167.643,40.3,5.6,mwc,136,29.6,,1.03,us,usp000h4n9,2015-02-11T17:19:16.000Z,"Vanuatu",earthquake
2009-12-02T20:27:12.190Z,12.189,125.552,14,5.5,mwc,140,39.1,,0.86,us,usp000h4p8,2015-02-11T17:19:16.000Z,"Samar, Philippines",earthquake
2009-12-03T06:12:32.490Z,-56.476,-122.321,10,6,mwc,162,36.7,,1.13,us,usp000h4pt,2015-02-12T20:29:52.800Z,"southern East Pacific Rise",earthquake
2009-12-06T17:36:36.010Z,-10.126,33.87,9,5.8,mwb,206,23.3,,0.88,us,usp000h4ta,2015-02-12T22:22:51.171Z,"Malawi",earthquake
2009-12-08T03:08:57.240Z,-9.948,33.878,8,5.9,mwc,305,23.5,,0.97,us,usp000h4v7,2015-02-12T21:33:14.560Z,"Malawi",earthquake
2009-12-09T07:48:13.960Z,-54.709,-135.814,10,5.6,mwb,57,64.5,,1.22,us,usp000h4we,2015-02-12T22:24:28.531Z,"Pacific-Antarctic Ridge",earthquake
2009-12-09T09:46:03.300Z,-22.15,170.963,45,6.4,mwc,338,16.6,,1.05,us,usp000h4wh,2015-02-12T21:13:21.599Z,"southeast of the Loyalty Islands",earthquake
2009-12-09T16:00:43.330Z,-0.642,-21.072,10,6.4,mwc,151,40.4,,1.12,us,usp000h4wq,2015-02-12T23:13:09.366Z,"central Mid-Atlantic Ridge",earthquake
2009-12-09T21:29:02.890Z,2.759,95.91,21,6,mwc,245,17.9,,0.9,us,usp000h4ww,2015-02-12T21:03:57.818Z,"Simeulue, Indonesia",earthquake
2009-12-10T02:30:52.690Z,53.417,152.756,656.2,6.3,mwc,415,15.8,,0.78,us,usp000h4x2,2015-02-12T20:53:26.675Z,"Sea of Okhotsk",earthquake
2009-12-11T12:33:39.040Z,-21.056,-174.448,10,5.6,mwc,231,31.8,,0.79,us,usp000h4yp,2015-02-12T22:23:51.780Z,"Tonga",earthquake
2009-12-12T02:27:03.780Z,-9.942,33.911,10,5.5,mwc,175,41.2,,1,us,usp000h4z6,2015-02-11T17:19:16.000Z,"Malawi",earthquake
2009-12-12T18:38:45.440Z,48.827,156.19,10,5.6,mwb,306,69,,0.83,us,usp000h4zu,2015-02-12T20:55:11.547Z,"east of the Kuril Islands",earthquake
2009-12-14T03:05:24.380Z,-10.028,123.661,45.8,5.5,mwb,169,35.1,,1.15,us,usp000h514,2015-02-11T17:19:16.000Z,"Timor region, Indonesia",earthquake
2009-12-14T08:54:01.820Z,-5.958,154.444,39,6,mwc,215,18.5,,1.12,us,usp000h51c,2015-02-12T20:55:51.895Z,"Bougainville region, Papua New Guinea",earthquake
2009-12-16T03:40:23.700Z,-55.488,-26.898,10.9,5.5,mwc,75,44,,1.29,us,usp000h52z,2015-02-12T21:19:58.085Z,"South Sandwich Islands region",earthquake
2009-12-16T12:36:38.540Z,-31.59,-177.84,10,5.5,mwb,139,46.2,,1.05,us,usp000h53c,2015-02-12T22:30:15.684Z,"Kermadec Islands region",earthquake
2009-12-17T01:37:48.060Z,36.463,-9.9,19.8,5.6,mwc,357,17,,0.78,us,usp000h543,2015-02-12T22:50:59.421Z,"west of Gibraltar",earthquake
2009-12-17T14:55:36.290Z,42.447,-30.565,4,5.5,mwc,303,14.9,,1.32,us,usp000h54f,2015-02-11T17:19:16.000Z,"Azores Islands region",earthquake
2009-12-17T20:01:21.610Z,51.398,179.963,35,5.8,mwc,522,25.7,,0.99,us,usp000h54k,2015-02-12T23:29:10.533Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2009-12-18T07:32:59.660Z,-17.73,65.867,10,5.8,mwc,67,48.5,,1.07,us,usp000h555,2015-02-12T22:35:09.916Z,"Mauritius - Reunion region",earthquake
2009-12-19T13:02:14.000Z,23.777,121.727,30,6.4,mw,,,,,iscgem,iscgem14196435,2015-02-12T21:37:28.372Z,"Taiwan",earthquake
2009-12-19T13:02:15.570Z,23.796,121.605,43,6.4,mwc,426,13.6,,1.04,us,usp000h56g,2015-02-11T17:19:16.000Z,"Taiwan",earthquake
2009-12-19T13:43:57.260Z,2.675,96.062,43.9,5.5,mb,133,27.7,,0.86,us,usp000h56h,2014-11-07T01:40:17.543Z,"Simeulue, Indonesia",earthquake
2009-12-19T23:19:15.000Z,-10.11,33.82,6,6,mwc,,,,,gcmt,gcmt20091219231915,2015-02-11T17:19:16.000Z,"Malawi",earthquake
2009-12-19T23:19:15.550Z,-10.108,33.818,6,6,mwc,301,34.9,,1.05,us,usp000h56x,2015-02-12T20:35:16.958Z,"Malawi",earthquake
2009-12-23T01:11:58.000Z,-1.418,99.448,20.7,5.9,mw,,,,,iscgem,iscgem16413825,2015-02-12T20:45:26.780Z,"Kepulauan Mentawai region, Indonesia",earthquake
2009-12-23T01:11:58.200Z,-1.434,99.393,19,6,mwc,391,19.3,,0.96,us,usp000h599,2015-02-11T17:19:16.000Z,"Kepulauan Mentawai region, Indonesia",earthquake
2009-12-23T05:42:01.810Z,-6.813,125.676,527.7,5.7,mwc,128,39.6,,0.81,us,usp000h59k,2015-02-12T22:04:35.202Z,"Banda Sea",earthquake
2009-12-24T00:23:31.000Z,42.126,135.008,395,5.7,mw,,,,,iscgem,iscgem17576175,2015-02-12T22:08:43.755Z,"Sea of Japan",earthquake
2009-12-24T00:23:31.700Z,42.245,134.719,392,6.3,mwc,487,18.4,,0.88,us,usp000h5a9,2015-02-12T20:59:28.483Z,"Primor'ye, Russia",earthquake
2009-12-24T14:01:58.930Z,-15.766,-73.978,59.1,5.6,mwc,302,73.3,,0.87,us,usp000h5aq,2015-02-12T21:01:49.003Z,"southern Peru",earthquake
2009-12-25T22:04:26.980Z,-15.963,-173.059,47,5.6,mwb,270,49.6,,0.92,us,usp000h5c5,2015-02-11T17:19:17.000Z,"Tonga",earthquake
2009-12-26T05:09:28.060Z,6.482,126.369,59.8,5.6,mwc,151,29.3,,1.16,us,usp000h5ck,2015-02-12T23:34:25.681Z,"Mindanao, Philippines",earthquake
2009-12-26T08:57:27.720Z,-5.53,131.205,85,6.1,mwc,341,25.2,,0.83,us,usp000h5cu,2015-02-12T22:42:05.079Z,"Banda Sea",earthquake
2009-12-26T21:23:27.300Z,-17.299,-176.941,17,5.6,mwc,79,105,,0.73,us,usp000h5d4,2015-02-12T23:03:17.784Z,"Fiji region",earthquake
2009-12-27T13:19:07.170Z,-3.102,139.653,7.4,5.7,mwc,134,29.3,,0.87,us,usp000h5dk,2015-02-12T21:25:37.961Z,"Papua, Indonesia",earthquake
2009-12-29T09:01:55.310Z,24.357,94.807,124.8,5.6,mwb,206,17.3,,0.77,us,usp000h5f4,2015-02-12T23:40:06.830Z,"Myanmar-India border region",earthquake
2009-12-30T11:17:49.800Z,6.52,126.341,34,5.5,mwc,165,29.2,,1.05,us,usp000h5gd,2015-02-12T21:04:38.822Z,"Mindanao, Philippines",earthquake
2009-12-30T18:48:57.700Z,32.437,-115.165,9,5.9,mwc,402,24.2,,,us,usp000h5gr,2015-02-12T21:33:29.184Z,"Baja California, Mexico",earthquake
2009-12-31T06:26:10.400Z,-2.008,137.452,19,5.6,mwb,105,44.1,,0.89,us,usp000h5hw,2015-02-11T17:19:17.000Z,"Papua, Indonesia",earthquake
2009-12-31T09:23:24.010Z,-59.401,-150.975,10,6,mwc,44,56.1,,1.3,us,usp000h5j2,2015-02-12T23:49:13.477Z,"Pacific-Antarctic Ridge",earthquake
2009-12-31T09:29:44.900Z,-59.395,-151.034,10,5.6,mwc,29,72.1,,1.38,us,usp000h5j3,2015-02-12T22:03:27.158Z,"Pacific-Antarctic Ridge",earthquake
2009-12-31T09:57:29.720Z,27.319,91.51,10,5.5,mb,205,37.4,,0.89,us,usp000h5j5,2015-02-04T09:58:43.611Z,"Bhutan",earthquake
2010-01-02T08:45:33.020Z,12.424,141.949,8,6.1,mwb,234,30.1,,1.15,us,usp000h5m6,2015-02-12T20:52:10.927Z,"Mariana Islands region",earthquake
2010-01-03T04:11:39.490Z,-5.297,145.859,34,5.8,mwc,193,16,,0.97,us,usp000h5mt,2015-02-12T23:21:17.979Z,"eastern New Guinea region, Papua New Guinea",earthquake
2010-01-03T20:39:12.980Z,-8.802,-77.718,116.8,5.7,mwb,386,42.4,,1.2,us,usp000h5na,2015-02-11T17:19:17.000Z,"central Peru",earthquake
